$	usd	dollar
likom	raksturs	character
likova	rakstzīmes	characters
likovi	rakstzīmes	characters
likovna	labi	art
limfa	limfas	lymph
linearno	lineārs	linear
lingvistika	valodniecība	linguistics
linija	līnija	line
linijama	līnijas	lines
linije	līnijas	line
liniji	līnija	line
linijom	līnija	line
liniju	līnija	line
linkovi	saites	links
linux	linux	linux
lirika	dziesmu vārdi	lyric poetry
list	saraksts	newspaper
lista	saraksts	newspapers
liste	sarakstus	lists
listi	sarakstus	list
listopadne	oktobris	deciduous
listova	loksnes	leaves
listove	loksnes	leaves
listovi	lapas	leaves
listovima	lapas	pages
listu	saraksts	list
literatura	literatūra	literature
literature	literatūra	literature
literaturi	literatūra	literature
litvanija	lietuva	lithuania
livanjskog	livanjskog	livanjskog
livna	cast	livna
livno	livno	livno
livnu	duša	livno
lični	personīgais	personal
lično	personīgi	personal
ličnost	personība	personality
ličnosti	personības	persons
lj	lj	lj
ljekar	ārsts	physician
ljepote	skaistums	beauties
ljestvicama	svari	ladders
ljeta	vasara	summer
ljeti	vasarā	summer
ljetima	vasarā	summers
ljetne	vasara	summer
ljetnim	vasara	summer
ljeto	vasara	summer
ljiljan	lilija	lily
ljiljana	lilija	lilies
ljubav	mīlestība	love
ljubavi	mīlestība	love
ljubavna	mīlošs	love
ljubavne	mīlestība	love
ljubljana	ļubļana	ljubljana
ljubljani	ļubļanā	ljubljana
ljubuški	mīļotā	ljubuški
ljude	cilvēki	people
ljudi	cilvēki	people
ljudima	cilvēki	people
ljudska	cilvēku	human
ljudske	cilvēku	human
ljudski	cilvēku	human
ljudskih	cilvēku	human
ljudskim	cilvēku	human
ljudsko	cilvēku	human
ljudskog	cilvēku	human
ljudskom	cilvēku	human
ljudsku	cilvēku	human
lobanja	galvaskauss	skulls
lociran	atrodas	located
logika	loģika	logic
logička	loģiski	logical
logično	loģiski	logical
logor	nometne	camp
logora	nometne	camp
logoraša	nometnes ieslodzītie	immates
logoraši	nometnes ieslodzītie	immates
logore	nometnes	camps
logori	nometnes	leaguer
logoru	nometne	camp
lokacija	atrašanās vieta	location
lokacije	atrašanās vietas	locations
lokaciji	atrašanās vieta	location
lokaliteta	apvidus	sites
lokalitetu	apvidus	location
lokalna	vietējie	local
lokalne	vietējie	local
lokalni	vietējie	local
lokalnih	vietējie	local
lokalnim	vietējie	local
lokalno	vietēji	locally
lokalnog	vietējie	local
lokalnom	vietējie	local
london	londona	london
londona	londona	london
londonu	londona	london
lopta	bumba	ball
lopte	bumbiņas	balls
loptica	bumba	ball
loptice	bumbiņas	ball
lopticu	bumba	ball
loptom	bumba	ball
loptu	bumba	ball
lord	kungs	lord
los	los	los
louis	luiss	louis
louisa	luisa	loise
lov	medības	hunting
love	mīlestība	hunted
loza	vīns	vine
loze	vīnogulāji	lineage
loša	slikti	bad
loše	slikti	bad
lošeg	slikti	poor
lp	lp	lp
luci	luci	luci
luj	luj	louis
luja	luja	louis
luk	sīpolu	arc
luka	osta	luka (banja luka)
lukavac	viltīgs	lukavac
luke	ostas	luka
luksemburg	luksemburga	luxembourg
luksemburga	luksemburga	luxembourg
luksemburgu	luksemburga	luxembourg
luksemburški	luksemburgiešu	luxembourg
luku	sīpolu	port
luminiscencija	luminiscence	luminescence
lutecijum	lutecijs	lutecium
luxembourg	luksemburga	luxembourg
luče	gaismas	secrete
lučenje	sekrēcija	secretion
luči	gaismas	is secreted
m	m	m
ma	mā	ma
maajka	māte	maajka
mac	mac	mac
mada	tomēr	albeit
mafija	mafija	mafia
maglaj	migla	maglaj
magnetna	magnētisks	magnetic
magnezijum	magnijs	magnesium
magnezijuma	magnijs	magnesium
mahala	mahala	mahala
mahmud	mahmuds	mahmud
mahom	pārsvarā	mostly
maj	maijā	may
maja	maijā	maja
majevice	majevice	majevica (mountain)
majka	māte	mother
majke	mātes	mothers
majko	māte	mother
majkom	māte	mother
major	vairākums	major
majstori	meistari	masters
maju	maijā	may
mak	mak	mak
makedonci	maķedonieši	macedonians
makedonija	maķedonija	macedonia
makedonije	maķedonija	macedonia
makedoniji	maķedonija	macedonia
makedonski	maķedoniešu	macedonian
makroekonomija	makroekonomika	macroeconomics
makromolekula	makromolekula	macro-molecule
maksimalno	maksimums	max
maksimum	maksimums	maximum
mala	mazs	small
male	maz	small
mali	mazs	small
maligni	ļaundabīgi	malignant
malih	mazs	small
malim	mazs	small
malo	maz	little
malog	mazs	small
maloj	mazs	little
malom	mazs	small
malu	mazs	small
man	cilvēks	man
manastir	klosteris	monastery
manastiru	klosteris	monastery
mandat	mandāts	mandate
mangan	mangāns	manganese
manhattan	manhetenā	manhattan
manifestacija	izpausme	manifestation
manifestacije	izpausmes	manifestations
manja	mazāks	smaller
manje	mazāk	less
manji	mazāks	smaller
manjih	mazāks	smaller
manjim	mazāks	smaller
manjina	mazākums	minority
manjine	mazākumtautības	minorities
manjinu	mazākums	minority
manjoj	mazāks	smaller
manju	mazāk	smaller
mao	mao	mao
mapa	karte	map
maraka	zīmogi	stamps
maria	marija	maria
marie	marie	marie
marija	marija	marija
marije	no marijas	marijas (name)
mariji	marihu	marija
marijin	marijin	marias
marijom	marija	with maria
mariju	mariju	mario
mariner	jūrnieks	mariner
marino	marino	marino
mario	mario	mario
mark	atzīmēt	mark (name)
marka	zīmols	stamp
markama	atzīmes	marks
marke	zīmoli	stamp
marketing	mārketings	marketing
marki	zīmoli	brand
marko	marko	marco
marković	markovic	markovik
marks	atzīmes	marks
maroka	maroka	morocco
maroko	maroka	morocco
maroku	maroka	morocco
mars	martā	mars
marshall	maršala	marshall
marsu	marss	mars
mart	martā	march
marta	martā	march
martin	martins	martin
martu	martā	march
marx	marx	marx
mary	marija	mary
maršala	maršals	marshal
masa	masa	mass
masakr	slaktiņš	massacre
masakra	slaktiņš	massacre
mase	masa	masses
masleša	sviests	mashlesha
masovna	masa	mass
masovne	masa	mass
masovnih	masa	mass
masovno	en masse	mass
masti	tauki	fat
masu	masa	mass
mata	mata	mata,name of the music band,hari mata hari
mate	mate	mate
matematici	matemātika	mathematics
matematika	matemātika	mathematics
matematike	matemātika	mathematics
matematičar	matemātiķis	mathematician
matematički	matemātiski	mathematical
materica	dzemde	uterus
materice	dzemde	uterus
materija	matērija	matter
materijal	materiāls	material
materijala	materiāls	material
materijale	materiāli	materials
materijali	materiāli	"bruno langer termination of this cooperation describes as the release of ""atomic shelter"" from all that is superfluous and foreign to rock and roll but the fact remains that by far the best material was recorded while bosko obradovic was a songwriter and spiritual leader of ""shelter"". to date, this is one of the largest settlements found in bosnia, which is showed by found materials, production of the archaeological material, and the number of beats detected by geomagnetic recording. since ancient times people have tried to fathom the behavior of the particular matter, why objects fall to the ground when they lose grip, why different materials have different properties, etc."
materijalna	materiāls	material
materijalne	materiāls	material
materijalni	materiāls	material
materijalnih	materiāls	material
materijalnu	materiāls	material
materijalom	materiāls	material
materije	matērija	matter
maternji	mātes	mother
matica	rieksts	matica (name of organization)
matija	matija	matija,first name
matična	vecāks	mother
matične	vecāks	motherboard
matičnih	vecāks	mother
matičnu	vecāks	motherboard
matrica	matrica	matrix
matrice	matrica	matrix
may	var	may
maya	maija	maya
mač	zobens	sword
mađari	ungāri	hungarians
mađarska	ungārija	hungary
mađarske	ungāru	hungary
mađarski	ungāru valodā	hungarian
mađarskoj	ungārija	hungary
mađarskom	ungāru	hungary
mašina	mašīna	machine
mašine	mašīnas	machine
mašinski	mehānisks	machine
me	es	me
medalja	medaļa	medal
medalje	medaļas	medals
media	mediji	media
medicina	medicīna	medicine
medicine	medicīna	medicine
medicini	medicīna	medicine
medicinska	medicīniska	medical
medicinske	medicīniska	medical
medicinski	medicīniska	medical
medicinu	medicīna	medicine
medij	vidēja	media
medija	mediji	media
medije	mediji	media
mediji	mediji	media
medijima	mediji	media
medina	medina	medina  (name)
medine	medina	medine
medinu	medina	medicine
mediteran	vidusjūra	mediterranean
mediterana	vidusjūra	mediterranian
mediteranu	vidusjūra	mediterranean
medresa	madrasa	madrassas
mehanizam	mehānisms	mechanism
mehaničke	mehānisks	mechanics
mehanički	mehāniski	mechanical
mehmed	mehmed	mehmed
mehmeda	mehmeda	mehmed
mehmedpaša	mehmedpasha	mehmed pasha
mehmedpaše	mehmedpasha	mehmed-pasha
mehmedu	mehmedu	mehmed
meho	kažokādas	meho
meke	mīksts	mecca
meki	mīksts	mekka
meksika	meksika	mexico
meksiko	meksika	mexico
meku	mīksts	mecca
melodije	melodijas	melodies
membrane	membrāna	membranes
memić	memić	memic
memići	memići	memici
memorija	atmiņa	memory
memorije	atmiņa	memory
memoriju	atmiņa	memory
menadžer	menedžeris	manager
menadžment	vadība	management
mene	es	me
meni	man	me
menstruacije	menstruācijas	menstruation
menstrualni	menstruālā	menstrual
menstrualnog	menstruālā	menstrual
mercury	dzīvsudrabs	mercury
merlin	merlīne	merlin
mesa	gaļa	meat
meso	gaļa	meat
meta	meta	target
metabolizam	vielmaiņa	metabolism
metabolizma	vielmaiņa	metabolism
metafizika	metafizika	metaphysics
metafora	metafora	metaphor
metal	metāls	metal
metala	metāls	metal
metali	metāli	metals
metalne	metāls	metal
metalurgija	metalurģija	metallurgy
metar	metrs	metre
metara	metri	meters
metilen	metilēns	methylene
metod	metode	method
metoda	metode	method
metodama	metodes	methods
metode	metodes	metods
metodologija	metodika	methodology
metodu	metode	method
mexico	meksika	mexico
mezheb	madhhab	madhhab
meč	zobens	match
među	starp	among
međunarodna	starptautiskā	international
međunarodne	starptautiskā	international
međunarodni	starptautiskā	international
međunarodnim	starptautiskā	international
međunarodno	starptautiski	international
međunarodnog	starptautiskā	international
međunarodnom	starptautiskā	international
međusobnim	savstarpēja	mutual
međusobno	viens otram	mutually
međusobnom	savstarpēja	mutual
međutim	tomēr	however
međuvremenu	tikmēr	meantime
meša	samaisa	mesa
mg	mg	magnesium
mi	mēs	we
michael	mihaels	michael
michel	mišels	michel
microsoft	microsoft	microsoft
mig	es	mig
migracija	migrācija	migration
migracije	migrācija	migration
miguel	migels	miguel
mijenja	izmaiņas	changes
mijenjaju	viņi mainās	change
mijenjati	mainīt	changing
mikrofon	mikrofons	microphone
mikroskop	mikroskops	microscopes
mikroskopa	mikroskops	microscope
milama	jūdzes	mile
milan	milāna	milan
milana	milana	milana
mile	jūdze	mile
milion	miljons	million
miliona	miljons	million
milić	mīļais	milic
miljacka	miljacka	miljacka
miljacke	miljacke	mijacka
milka	milka	milko
miloš	milos	milos
milošević	miloševičs	milosevic
miloševića	miloševičs	milosevic
mineral	minerāls	mineral
minerala	minerāli	mineral
minerale	minerāli	minerals
minerali	minerāli	minerals
mineralne	minerāls	minerals
mineralnih	minerāls	mineral
mineralogija	mineraloģija	mineralogy
mini	mini	mini
minimum	minimums	minimum
ministar	ministrs	minister
ministara	ministri	ministers
ministarstva	ministrijas	ministry
ministarstvo	ministrija	ministry
ministero	ministrs	ministry
ministra	ministrs	minister
ministri	ministri	ministers
mini|indexi	mini | indeksi	mini indexi
minuta	minūtes	minut
miokarda	miokarda	infarction
mir	miers	peace
mira	mira	peace
miraz	pūra	dower
miris	smaka	odor
mirisa	smaka	odor
mirnim	mierīgi	calm
mirno	mierīgi	peacefully
miroslav	miroslav	miroslav
mirovni	miers	peace
mirovnog	miers	peace
mirsad	mirsads	mirsad
miru	miers	peace
mirza	mirza	mirza
misao	domāja	thought
misija	misija	mission
misli	domas	thought
mislio	domāja	thought
misticizam	mistika	mysticism
mit	ar	mith
mitologija	mitoloģija	mythology
mitologije	mitoloģija	mythology
mitovi	mīti	myths
miš	pele	mouse
mišić	muskulis	muscle
mišića	muskulis	muscles
mišići	muskuļi	mustcles
mišićni	muskuļains	muscular
mišićnih	muskuļains	muscles
mišljenja	viedokļi	opinions
mišljenje	viedoklis	opinion
mišljenju	viedoklis	thinking
mišo	pele	miso
mjehur	urīnpūslis	bladder
mjehura	urīnpūslis	bubbles
mjenja	izmaiņas	changes
mjera	mērs	measures
mjere	pasākumi	measures
mjerenja	mērījumi	measuring
mjerenje	mērīšana	measuring
mjeri	mērs	mostly
mjerila	svari	measure
mjesec	mēnesī	month
mjeseca	mēneši	month
mjeseci	mēneši	months
mjesecima	mēneši	months
mjesecu	mēnesī	month
mjesne	vietējie	local
mjesta	vietas	location
mjestima	vietas	places
mjesto	vieta	place
mjestu	vieta	place
mješavina	maisījums	mixture
mješoviti	sajaukts	mixed
mlad	jauns	young
mlada	jauns	young
mlade	jauns	young
mladen	jauns	mladen
mladi	jauns	young
mladih	jauni cilvēki	youth
mladim	jauns	young
mladić	jauns vīrietis	young man
mladića	jauns vīrietis	youngster
mladog	jauns	young
mladost	jaunatne	youth
mladosti	jaunatne	youth
mlađa	jaunāki	younger
mlađe	jaunāki	younger
mlađeg	jaunāki	younger
mlađem	jaunāki	younger
mlađi	jaunāki	younger
mlađih	jaunāki	younger
mlijeka	piens	milk
mlijeko	piens	milk
mm	mm	mm
mnoga	daudzi	many
mnoge	daudzi	many
mnogi	daudzi	lots
mnogih	daudzi	many
mnogim	daudzi	many
mnogima	daudziem	many
mnogo	daudz	many
mnogobrojna	neskaitāmas	many
mnogobrojne	neskaitāmas	numerous,many
mnogobrojni	neskaitāmas	many
mnogobrojnih	neskaitāmas	numerous
mnogobrojnim	neskaitāmas	many
mnoštva	pūļi	many
mnoštvo	daudz	many
mobilna	mobilais	mobile
model	modeli	model
modela	modeli	model
moderna	moderns	modern
moderne	moderns	modern
moderni	moderns	modern
modernih	moderns	modern
modernim	moderns	modern
moderno	moderns	modern
modernog	moderns	modern
modernom	moderns	modern
modernu	moderns	modern
modifikacija	modifikācija	modification
modriča	brūces	modrica
mogao	varētu	could
mogla	varētu	could
mogle	varētu	could
mogli	viņi varētu	could
moglo	varētu	could
mogu	es varu	may
moguć	iespējams	possible
moguća	iespējams	possible
moguće	iespējams	possible
mogući	iespējams	possible
mogućnost	iespēja	opportunities
mogućnosti	iespējas	possibilities
mogućnostima	iespējas	possibilities
moj	raktuves	my
moja	raktuves	my
moje	raktuves	my
mokraćovod	urīnvada	urether
moldavija	moldovā	moldavia
molekula	molekula	molecule
molekularna	molekulārā	molecular
molekule	molekulas	molecule
moli	lūgties	pray
molibden	molibdēns	molybdate
molitva	lūgšana	prayer
molitve	lūgšanas	prayers
momentu	brīdis	moment
monarh	monarhs	monarch
monarha	monarhs	monarch
monarhija	monarhija	monarchy
monarhije	monarhija	monarchy
monitor	monitors	monitor
monitora	monitors	monitor
monitori	monitori	monitors
monociti	monocīti	monocyte
monopol	monopols	monopoly
monteno	monteno	monteno
moo	moo	ioc
mooa	mooa	moo-a
mora	obligāti	have to
moraju	viņiem vajag	have
moral	morāle	morale
morala	morāle	had to
morale	morāle	had to
morali	morāle	had to
moralna	morāli	moral
moralni	morāli	moral
moramo	mums vajag	we must
morao	vajadzēja	have to
more	jūra	​​sea
morem	pie jūras	see
morfologija	morfoloģija	morphology
morima	jūras	seas
morske	jūras	marine
moru	jūra	sea
moskva	maskava	moscow
moskve	maskava	moscow
moskvi	maskava	moscow
moskvu	maskava	moscow
most	tilts	bridge
mosta	tilts	bridge
mostar	mostar	mostar
mostara	mostara	mostar (town)
mostarski	mostara	mostar
mostaru	mostaru	mostar
mostova	tilti	bridges
mostovi	tilti	bridges
mostu	tilts	bridge
motiv	motīvs	motive
motiva	motīvs	motif
motive	motīvi	motives
motivi	motīvi	motifs
moto	moto	motto
motora	dzinējs	engine
mozaik	mozaīka	mosaic
mozak	smadzenes	brain
mozart	mocarts	mozzart
mozga	smadzenes	brain
mozgu	smadzenes	brain
mozilla	mozilla	mozilla
moć	spēks	power
moći	spēks	can
možda	var būt	maybe
moždine	smadzenes	core
može	var	can
možemo	mēs varam	we can
možete	jūs varat	can
mramor	marmors	marble
mrav	skudra	ant
mreža	tīkls	net
mrežama	tīkli	networks
mreže	tīkli	web
mreži	tīkli	network
mrežom	tīkls	net,web
mrežu	tīkls	net
mrkonjić	mrkonjić	mrkonjic
mrtve	miris	dead
msn	msn	msn
mu	viņu	to him
mudrosti	gudrība	wisdom
muhamed	muhamed	muhamed
muhameda	muhameda	mohammed
muhammed	muhameds	muhammad
muhammeda	muhammeda	muhammad
