$	dollarni tashkil etadi	dollar
kolekcija	yig&#39;ish	collection
koliko	necha pul	how much
količina	miqdori	quantity
količinama	miqdorlar	quantities
količine	miqdor	quantities
količini	miqdori	quantity
količinom	miqdori	quantity
količinu	miqdori	amount
koljena	tizzalar	knees
kolo	aylana	wheel
kolone	ustunlar	columns
kolonija	mustamlaka	colony
kolonije	mustamlakalar	colonies
kolumbija	kolumbiya	columbia
kom	dona	whom
komandant	qo&#39;mondon	commander
komandanta	qo&#39;mondon	commander
komandom	buyruq	command
komandu	buyruq	command
kombinacija	birikmasi	combination
kome	kimga	whom
komedija	komediya	comedy
komedije	komediyalar	comedy
komensalizam	komensalizm	comensalism
komete	kometa	comets
komisija	komissiya	comission
komisije	komissiya	commission
komora	palatasi	chamber
komore	palatalar	chambers
kompajler	tuzuvchi	compiler
kompanija	kompaniyasi	company
kompanije	kompaniyalari	companies
kompilacije	kompilyatsiya	compilation
kompleks	murakkab	complex
kompleksa	murakkab	complex
kompleksne	murakkab	complex
kompletna	yakunlandi	complete
komplikacija	asorat	complication
komponenata	tarkibiy qismlar	components
komponente	tarkibiy qismlar	components
komponenti	tarkibiy qismlar	components
kompozicija	tarkibi	composition
kompozicije	kompozitsiyalar	composition
kompozitor	bastakor	composer
kompozitora	bastakor	composer
kompozitori	bastakorlar	composers
komuniciranja	aloqa	communication
komuniciranje	aloqa	comunication
komunikacija	aloqa	communication
komunikacije	kommunikatsiyalar	communications
komunikaciju	aloqa	communication
komunista	kommunist	communists
komunistička	kommunist	communistic
komunističke	kommunist	communist
komunizma	kommunizm	communism
konami	konami	konami
konačan	yakuniy	ultimate
konačna	yakuniy	final
konačno	nihoyat	finally
konačnom	yakuniy	final
konačnu	yakuniy	final
koncentracija	diqqat	concentration
koncentracije	diqqat	concentration
koncept	tushunchasi	concept
koncerata	konsert	concerts
koncert	konsert	concert
koncerta	konsert	concerts
koncerte	konsertlar	concert
koncerti	konsertlar	concerts
koncertima	konsertlar	concerts
koncertu	konsert	concert
konferenciji	konferensiya	conference
kongres	kongress	congress
kongresa	kongress	congress
kongresu	kongress	congress
konj	ot	horse
konja	ot	horse
konji	otlar	horses
konjic	otliqlar	konjic
konjica	otliqlar	konjica
konstanta	doimiy	constant
konstante	konstantalar	contants
konstantin	konstantin	konstantin
konstantno	doimiy ravishda	constantly
konstrukcije	inshootlar	construction
kontakt	aloqa	contact
kontaktu	aloqa	contact
kontekstu	kontekstda	in a way
kontinenata	qit&#39;alar	continents
kontinent	qit&#39;a	continent
kontinenta	qit&#39;a	continent
kontinentalna	qit&#39;a	continental
kontinentalne	qit&#39;a	continental
kontinentu	qit&#39;a	continent
kontinuitet	doimiylik	continuity
kontrast	qarama-qarshi	contrast
kontrola	boshqaruv	control
kontrole	boshqaruv	control
kontroliše	boshqaruvlari	control
kontrolom	boshqaruv	control
kontrolu	boshqaruv	control
konvekcija	konvektsiya	convections
konvergencija	yaqinlashish	convergence
konvergira	hosil bo&#39;ladi	converges
konzul	konsul	consul
kopito	tuyoq	hooves
koplja	nayzalar	pikes
kopna	quruqlik	land
kopnene	quruqlik	land
kopnu	quruqlik	land
kora	po&#39;stloq	bark
koraci	qadamlar	steps
korak	qadam	step
koreja	koreya	korea
koridor	yo&#39;lak	corridor
koridora	yo&#39;lak	corridor
korijen	ildiz	root
korijene	ildizlari	roots
korisnici	foydalanuvchilar	users
korisnicima	foydalanuvchilar	users
korisnik	foydalanuvchi	user
korisnika	foydalanuvchilar	users
korisniku	foydalanuvchiga	user
korist	foyda	use
koriste	foydalanish	use
koristeći	foydalanish	using
koristi	foydalanadi	use
koristila	ishlatilgan	used
koristile	ishlatilgan	using
koristili	ishlatilgan	used
koristimo	biz foydalanamiz	use
koristio	ishlatilgan	used
koristiti	foydalanish uchun	use
korišten	ishlatilgan	used
korištena	ishlatilgan	used
korišteni	ishlatilgan	used
korištenja	foydalanish	usage
korištenje	foydalanish	using
korištenjem	foydalanish	use
korištenju	foydalanish	use
kornjača	toshbaqa	turtle
kornjače	toshbaqalar	turtle
korona	toj	corona
korozija	korroziya	corrosion
korozije	korroziya	corrosion
korpus	korpus	corpus
korpusa	korpus	corpus
kosa	soch	hair
kosača	mashina	kosaca
kose	patlarni	hair
kosinus	kosinus	cosynus
kosova	kosovo	kosova
kosovo	kosovo	kosovo
kosovu	kosovo	kosovo
kost	suyak	bone
kosti	suyaklar	bones
kostiju	suyaklar	bones
kostur	skelet	skelet
kotline	havzalar	valley
kotromanić	kotromanić	kotromanic
kotromanića	kotromanića	kotromanić
kovač	temirchi	kovach
kovačević	kovacevich	kovacevic
koza	echki	goat
kozara	kozara	kozara
kočić	qoziq	kocic
koš	savat	basket
koša	savat	basket
košarci	basketbol	basketball
košarka	basketbol	basketball
košarkaš	basketbol o&#39;yinchisi	basketball
košarkaška	basketbol	basketball
košarkaški	basketbol	basketball
košarke	basketbol	basketball
košarku	basketbol	basketball
koševo	savat	kosevo
košu	savat	basket
koža	charmdan	skin
kože	echkilar	skin
koјi	qaysi	which
kraj	oxiri	end
kraja	tamom	end
krajem	oxirida	end
krajeva	tugaydi	regions
krajeve	tugaydi	regions
krajevi	tugaydi	regions
krajevima	tugaydi	beside
krajina	landshaft	krajina
krajine	landshaft	krajine
krajini	landshaft	frontier
krajnjem	yakuniy	ending
krajnji	yakuniy	utmost
kraju	oxirida	end
kralj	qirol	king
kralja	qirol	king
kraljem	qirol	king
kraljeva	shohlardan	kings
kraljevi	shohlar	kings
kraljevina	qirollik	kingdom
kraljevine	qirollar	kingdom
kraljević	shahzoda	kraljevic
kraljevića	shahzoda	kraljevic
kraljevska	qirollik	royal
kraljevske	qirollik	royal
kraljevstva	qirollik	kingdom
kraljevstvo	qirollik	kingdom
kraljevstvu	qirollik	kingdom
kraljica	malika	queen
kraljice	qirolicha	queen
kraljicom	malika	queen
kraljicu	malika	queen
kralju	podshoga	king
kratak	qisqa	short
kratka	qisqa	short
kratke	qisqa	short
kratki	qisqa	short
kratkim	qisqa	short
kratko	qisqa	short
kratkog	qisqa	short
kratkom	qisqa	short
krava	sigir	cow
kraće	qisqaroq	shorter
krenula	boshlandi	started
krenuli	jo&#39;nash	started
krenuo	jo&#39;nash	started
kreont	kreon	creon
kreta	krit	crete
kretanja	harakatlar	motion
kretanje	harakat	motion
kretanju	harakat	moving
kreće	harakatlanuvchi	move
kreću	ular harakatlanmoqdalar	move
kreševo	kreševo	kreševo
krila	qanotlar	wings
krilo	qanot	wing
kripton	kripton	krypton
krist	krist	christ
krista	krista	christ
kristala	kristallar	crystals
kristalni	kristalli	crystal
kristina	kristina	christine
kritika	tanqid	critics
kritike	tanqid	critics
kritičara	tanqidchilar	critics
kritičari	tanqidchilar	critics
kriza	inqiroz	crisis
krize	inqiroz	crisis
križa	kesib o&#39;tish	crisis
krleža	shomil	krleza
krležin	krležin	krleza's
krompir	kartoshka	potato
kroz	orqali	through
krpelj	shomil	barnacle
krstaški	salib yuruvchisi	crusade
krug	aylana	circle
kruga	aylana	circle
krugova	doiralar	circles
krugovi	doiralar	circles
krugovima	doiralar	circles
krugu	aylana	circle
kruna	toj	crown
krune	toj	crown
krunidbe	toj	coronation
krunu	toj	crown
krupa	yormalar	krupa
krupe	yormalar	krupa
krupi	yormalar	krupi
krutost	qattiqlik	frigidity
krv	qon	blood
krvarenja	qon ketishi	bleeding
krvarenje	qon ketishi	bleeding
krvi	qon	blood
krvlju	qon	blood
krvne	qon	blood
krvni	qon	blood
krvnih	qon	blood
krvotok	qon oqimi	bloodstream
krzno	mo&#39;yna	coat
kršćani	xristianlar	christians
kršćanska	xristian	christian
kršćanske	xristian	christian
kršćanski	xristian	christian
kršćanskih	xristian	christian
kršćanstva	xristianlik	christianity
kršćanstvo	xristianlik	christian
kud	qayerda	cas (cultural and artistic societies)
kugle	sharlar	balls
kukuruz	makkajo&#39;xori	corn
kula	minora	tower
kule	minoralar	towers
kulenović	kulenović	kulenovic
kulin	kulin	kulin
kulina	kulina	kulina
kulon	marjon	kulon
kult	ibodat	cult
kultura	madaniyat	culture
kulturama	madaniyatlar	cultures
kulture	madaniyat	culture
kulturi	madaniyat	cultures
kulturna	madaniy	cultural
kulturne	madaniy	cultural
kulturni	madaniy	cultural
kulturnih	madaniy	cultural
kulturnim	madaniy	cultural
kulturno	madaniy	cultural
kulturnog	madaniy	cultural
kulturnoj	madaniy	cultural
kulturnu	madaniy	cultural
kulturom	madaniyat	culture
kulturu	madaniyat	culture
kup	kubok	cup
kupa	kubok	cups
kupe	kupe	kupa
kupres	kupres	kupres
kupu	bir dasta	cup
kuran	quron	koran
kurana	quron	quran
kuranu	quron	koran
kurban	qurbonlik	kurban
kurtović	kurtović	kurtovich
kustos	kurator	custodian
kusturica	kusturika	kusturica
kuter	to&#39;sar	coast guard
kuvajt	quvayt	kuwait
kuća	uy	house
kućama	uylar	houses
kućanice	uy bekalari	housewifes
kuće	uylar	houses
kući	uy	home
kućni	uy	house
kuću	uy	house
kvadrata	kvadratchalar	square
kvadratni	kvadrat	square
kvalifikacijama	malaka	qualifications
kvalifikovana	malakali	qualified
kvalitet	sifati	quality
kvaliteta	sifati	quality
kvalitetu	sifati	quality
kvantne	kvant	quantum
kćer	qizi	daughter
kćeri	qizi	daughter
kćerka	qizi	daughter
kćerke	qizlari	daughter
kćerku	qizi	daughter
l	l	i
la	la	la
lagano	oson	slowly
laguna	laguna	lagune
lahko	mumkin	easy
lako	oson	easily
laktoza	laktoza	lactose
lakše	sekinroq	easier
lan	va	lan
lanac	zanjir	range
lanci	zanjirlar	chains
langer	yuk mashinasi	langer,popular singer's last name
larve	lichinkalari	cocoon
lat	lat	lat.
latin	lotin	latinus
latinica	lotin	latin alphabet
latinska	lotin	latin
latinske	lotin	latin
latinski	lotin	latin
latinsko	lotin	latin
latinskog	lotin	latin
latinskom	lotin	latin
latvija	latviya	latvia
lav	lav	lion
lazar	lazar	lazar
lcd	lcd	lcd
le	le	le
led	muz	ice
legenda	afsona	legend
legende	afsonalar	legends
legendi	afsonalar	legend
legija	legion	legion
legije	legionlar	legion
legiji	legion	legion
legio	legion	legio
legionara	legionerlar	legionnaires
legionari	legionerlar	legionnaires
legura	qotishma	alloy
legure	qotishmalar	alloy
leksikologija	leksikologiya	lexicology
leonardo	leonardo	leonardo
let	yillar	flight
lete	pashsha	fly
letjelica	samolyotlar	aircraft
lezbejka	lezbiyan	lesbian
leđa	orqaga	back
leže	yotadi	lie
leži	yotadi	lies
ležišta	rulmanlar	founding sites
li	li	i
liberalna	liberal	liberal
lica	yuzlar	people
lice	yuzi	face
licence	litsenziya	license
licu	yuzi	on the spot
liga	liga	league
lige	liga	league
ligi	liga	league
ligu	liga	league
lijek	dori	medicine
lijekova	dorilar	drugs
lijekovi	dorilar	medicine
lijekovima	dorilar	drugs
lijep	yaxshi	beautiful
lijepa	chiroyli	beautiful
lijepo	yaxshi	nicely
lijeva	chapga	left
lijeve	chapga	left
lijevo	chapga	left
lijevoj	chapga	left
lijevom	chapga	left
lijevu	chapga	left
liječenja	davolash	treatment
liječenje	davolash	treatment
liječenju	davolash	treatment
lik	belgi	character
lika	belgi	lika
like	kabi	lika
liker	likyor	licker
likom	belgi	character
likova	belgilar	characters
likovi	belgilar	characters
likovna	yaxshi	art
limfa	limfa	lymph
linearno	chiziqli	linear
lingvistika	tilshunoslik	linguistics
linija	chiziq	line
linijama	chiziqlar	lines
linije	chiziqlar	line
liniji	chiziq	line
linijom	chiziq	line
liniju	chiziq	line
linkovi	havolalar	links
linux	linux	linux
lirika	qo&#39;shiq so&#39;zlari	lyric poetry
list	ro&#39;yxati	newspaper
lista	ro&#39;yxati	newspapers
liste	ro&#39;yxatlari	lists
listi	ro&#39;yxatlari	list
listopadne	oktyabr	deciduous
listova	choyshablar	leaves
listove	choyshablar	leaves
listovi	barglari	leaves
listovima	barglari	pages
listu	ro&#39;yxati	list
literatura	adabiyot	literature
literature	adabiyot	literature
literaturi	adabiyot	literature
litvanija	litva	lithuania
livanjskog	livanjskog	livanjskog
livna	tashlamoq	livna
livno	livno	livno
livnu	dush	livno
lični	shaxsiy	personal
lično	shaxsan	personal
ličnost	shaxsiyat	personality
ličnosti	shaxslar	persons
lj	lj	lj
ljekar	shifokor	physician
ljepote	go&#39;zallik	beauties
ljestvicama	tarozi	ladders
ljeta	yoz	summer
ljeti	yozda	summer
ljetima	yozda	summers
ljetne	yoz	summer
ljetnim	yoz	summer
ljeto	yoz	summer
ljiljan	lilli	lily
ljiljana	nilufar	lilies
ljubav	sevgi	love
ljubavi	sevgi	love
ljubavna	sevadigan	love
ljubavne	sevgi	love
ljubljana	lyublyana	ljubljana
ljubljani	lyublyani	ljubljana
ljubuški	jonginam	ljubuški
ljude	odamlar	people
ljudi	odamlar	people
ljudima	odamlar	people
ljudska	inson	human
ljudske	inson	human
ljudski	inson	human
ljudskih	inson	human
ljudskim	inson	human
ljudsko	inson	human
ljudskog	inson	human
ljudskom	inson	human
ljudsku	inson	human
lobanja	bosh suyagi	skulls
lociran	joylashgan	located
logika	mantiq	logic
logička	mantiqiy	logical
logično	mantiqiy	logical
logor	lager	camp
logora	lager	camp
logoraša	lagerdagi mahbuslar	immates
logoraši	lagerdagi mahbuslar	immates
logore	lagerlar	camps
logori	lagerlar	leaguer
logoru	lager	camp
lokacija	manzil	location
lokacije	joylar	locations
lokaciji	manzil	location
lokaliteta	joy	sites
lokalitetu	joy	location
lokalna	mahalliy	local
lokalne	mahalliy	local
lokalni	mahalliy	local
lokalnih	mahalliy	local
lokalnim	mahalliy	local
lokalno	mahalliy	locally
lokalnog	mahalliy	local
lokalnom	mahalliy	local
london	london	london
londona	london	london
londonu	london	london
lopta	koptok	ball
lopte	sharlar	balls
loptica	to&#39;p	ball
loptice	sharlar	ball
lopticu	koptok	ball
loptom	to&#39;p	ball
loptu	koptok	ball
lord	lord	lord
los	yo&#39;qotish	los
louis	louis	louis
louisa	louisa	loise
lov	ov qilish	hunting
love	sevgi	hunted
loza	tok	vine
loze	uzum	lineage
loša	yomon	bad
loše	yomon	bad
lošeg	yomon	poor
lp	lp	lp
luci	luci	luci
luj	luj	louis
luja	luja	louis
luk	piyoz	arc
luka	port	luka (banja luka)
lukavac	ayyor	lukavac
luke	portlar	luka
luksemburg	lyuksemburg	luxembourg
luksemburga	lyuksemburg	luxembourg
luksemburgu	lyuksemburg	luxembourg
luksemburški	lyuksemburg	luxembourg
luku	piyoz	port
luminiscencija	lyuminestsent	luminescence
lutecijum	lutetiy	lutecium
luxembourg	lyuksemburg	luxembourg
luče	chiroqlar	secrete
lučenje	sekretsiya	secretion
luči	chiroqlar	is secreted
m	m	m
ma	ma	ma
maajka	ona	maajka
mac	mac	mac
mada	garchi	albeit
mafija	mafiya	mafia
maglaj	tuman	maglaj
magnetna	magnitlangan	magnetic
magnezijum	magniy	magnesium
magnezijuma	magniy	magnesium
mahala	mahala	mahala
mahmud	mahmud	mahmud
mahom	asosan	mostly
maj	may	may
maja	may	maja
majevice	majusiya	majevica (mountain)
majka	ona	mother
majke	onalar	mothers
majko	ona	mother
majkom	ona	mother
major	asosiy	major
majstori	ustalar	masters
maju	may	may
mak	mak	mak
makedonci	makedoniyaliklar	macedonians
makedonija	makedoniya	macedonia
makedonije	makedoniya	macedonia
makedoniji	makedoniya	macedonia
makedonski	makedoniyalik	macedonian
makroekonomija	makroiqtisodiyot	macroeconomics
makromolekula	makromolekula	macro-molecule
maksimalno	maksimal	max
maksimum	maksimal	maximum
mala	kichik	small
male	oz	small
mali	kichik	small
maligni	zararli	malignant
malih	kichik	small
malim	kichik	small
malo	oz	little
malog	kichik	small
maloj	kichik	little
malom	kichik	small
malu	kichik	small
man	kishi	man
manastir	monastir	monastery
manastiru	monastir	monastery
mandat	mandat	mandate
mangan	marganets	manganese
manhattan	manxetten	manhattan
manifestacija	namoyon bo&#39;lishi	manifestation
manifestacije	namoyishlar	manifestations
manja	kichikroq	smaller
manje	kamroq	less
manji	kichikroq	smaller
manjih	kichikroq	smaller
manjim	kichikroq	smaller
manjina	ozchilik	minority
manjine	ozchiliklar	minorities
manjinu	ozchilik	minority
manjoj	kichikroq	smaller
manju	kamroq	smaller
mao	mao	mao
mapa	xaritasi	map
maraka	markalar	stamps
maria	mariya	maria
marie	mari	marie
marija	mariya	marija
marije	maryamning	marijas (name)
mariji	marixuana	marija
marijin	marijin	marias
marijom	maryam	with maria
mariju	marixuana	mario
mariner	dengizchi	mariner
marino	marino	marino
mario	mario	mario
mark	belgisi	mark (name)
marka	brend	stamp
markama	belgilari	marks
marke	brendlar	stamp
marketing	marketing	marketing
marki	brendlar	brand
marko	marko	marco
marković	markovik	markovik
marks	belgilari	marks
maroka	marokash	morocco
maroko	marokash	morocco
maroku	marokash	morocco
mars	mart	mars
marshall	marshall	marshall
marsu	marslar	mars
mart	mart	march
marta	mart	march
martin	martin	martin
martu	mart	march
marx	marks	marx
mary	mari	mary
maršala	marshal	marshal
masa	massa	mass
masakr	qirg&#39;in	massacre
masakra	qirg&#39;in	massacre
mase	massa	masses
masleša	sariyog &#39;	mashlesha
masovna	massa	mass
masovne	massa	mass
masovnih	massa	mass
masovno	eng ommaviy	mass
masti	yog &#39;	fat
masu	massa	mass
mata	mata	mata,name of the music band,hari mata hari
mate	umr yo&#39;ldosh	mate
matematici	matematika	mathematics
matematika	matematika	mathematics
matematike	matematika	mathematics
matematičar	matematik	mathematician
matematički	matematik	mathematical
materica	bachadon	uterus
materice	bachadon	uterus
materija	materiya	matter
materijal	material	material
materijala	material	material
materijale	materiallar	materials
materijali	materiallar	"bruno langer termination of this cooperation describes as the release of ""atomic shelter"" from all that is superfluous and foreign to rock and roll but the fact remains that by far the best material was recorded while bosko obradovic was a songwriter and spiritual leader of ""shelter"". to date, this is one of the largest settlements found in bosnia, which is showed by found materials, production of the archaeological material, and the number of beats detected by geomagnetic recording. since ancient times people have tried to fathom the behavior of the particular matter, why objects fall to the ground when they lose grip, why different materials have different properties, etc."
materijalna	material	material
materijalne	material	material
materijalni	material	material
